,bathroom,bedroom,city,facts,is_for_sale,latitude,list_price,longitude,property_type,size,sold_price,state,street_address,zipcode,zpid
0,2.0,3.0,Hollister,"['Lot: 8 acres', 'Single Family', 'Built in 1960', 'All time views: 2,690', 'Last sold: Jan 2017 for $1,050,000', 'Last sale price/sqft: $420']",False,36.879256,,-121.356581,Single Family,2500,1050000.0,CA,250 Magladry Rd,95023,15053027
0,0,0,Hollister,"['Lot: 2.47 acres', 'Single Family', 'All time views: 127', 'Last sold: Jan 2017 for $400,000']",False,36.855078,,-121.360888,Single Family,0,400000.0,CA,80 Mansfield Rd,95023,15055528
0,3.0,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 6,446 sqft', 'Single Family', 'Built in 2002', 'All time views: 3,558', 'Last sold: Jan 2017 for $550,000', 'Last sale price/sqft: $234']",False,36.832813,,-121.370824,Single Family,2350,550000.0,CA,1890 Calistoga Dr,95023,35959831
0,1.0,3.0,Hollister,"['Lot: 2,178 sqft', 'Single Family', 'Built in 1920', 'All time views: 2,224', 'Last sold: Jan 2017 for $319,000', 'Last sale price/sqft: $367']",False,,,,,870,319000.0,CA,815 Sally St,95023,15058801
0,3.0,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 5 acres', 'Single Family', 'Built in 1974', 'All time views: 2,187', 'Last sold: Jan 2017 for $805,000', 'Last sale price/sqft: $375', 'Deck', 'Fireplace', 'Flooring: Carpet, Linoleum / Vinyl, Tile', 'Garden', 'Parking: Garage - Detached', 'RV Parking', 'Skylight']",False,36.910283,,-121.347609,Single Family,2144,805000.0,CA,300 Carpenter Dr,95023,15053100
0,3.0,4.0,Hollister,"['Lot: 7,405 sqft', 'Single Family', 'Built in 1997', 'All time views: 9,218', 'Cooling: Central', 'Heating: Other', 'Last sold: Jan 2017 for $460,000', 'Last sale price/sqft: $233', 'Flooring: Laminate, Other', 'Garden', 'Parking: Garage - Attached']",False,36.854152,,-121.39101,Single Family,1975,460000.0,CA,580 Verona Pl,95023,15057853
0,1.0,2.0,Hollister,"['Lot: 784 sqft', 'Townhouse', 'Built in 1986', 'All time views: 1,268', 'HOA Fee: $220/mo', 'Last sold: Jan 2017 for $242,500', 'Last sale price/sqft: $269']",False,36.848186,,-121.411556,Townhouse,900,242500.0,CA,805 South St APT 6,95023,15058655
0,2.0,3.0,Hollister,"['Lot: 6,185 sqft', 'Single Family', 'Built in 1995', 'All time views: 3,225', 'Last sold: Jan 2017 for $375,000', 'Last sale price/sqft: $347']",False,36.846857,,-121.384627,Single Family,1080,375000.0,CA,821 Marne Dr,95023,15059485
0,3.0,4.0,Hollister,"['Lot: 7,840 sqft', 'Single Family', 'Built in 1992', 'All time views: 2,638', 'Last sold: Jan 2017 for $523,000', 'Last sale price/sqft: $262']",False,36.853762,,-121.390889,Single Family,2000,523000.0,CA,591 Verona Pl,95023,15057855
0,3.0,4.0,Hollister,[],False,36.853762,,-121.390889,Single Family,2000,523000.0,CA,591 Verona Pl,95023,15057855
0,3.0,4.0,Hollister,"['Single Family', 'All time views: 17', 'Last sold: Jan 2017 for $563,200', 'Last sale price/sqft: $249']",False,36.8536,,-121.3684,Single Family,2265,563200.0,CA,131 Colbalt Drive,95023,2095562630
0,2.0,4.0,Hollister,[],False,36.80985,3100.0,-121.360705,,2400,,CA,700 Lanini Dr,95023,15054318
0,3.0,3.0,Hollister,[],False,36.810782,,-121.367409,Single Family,1764,565000.0,CA,80 Marks Dr,95023,15053714
0,2.0,3.0,Hollister,[],False,36.85294,,-121.389131,Single Family,1332,455000.0,CA,641 Riviera Dr,95023,15058018
0,3.0,5.0,Hollister,[],False,36.844454,,-121.365678,Single Family,2496,510000.0,CA,2121 Raleigh Cir,95023,15062679
0,0,0,Hollister,[],False,36.847784,,-121.415514,Single Family,0,2356000.0,CA,1051 South St,95023,15062072
0,2.5,4.0,Hollister,[],False,,,,,2280,424090.0,CA,591 Tuscany Pl,95023,15057867
0,2.0,3.0,Hollister,"['Lot: 6,577 sqft', 'Single Family', 'Built in 1960', 'All time views: 1,072', 'Last sold: Jan 2017 for $440,000', 'Last sale price/sqft: $224']",False,36.846758,,-121.410392,Single Family,1962,440000.0,CA,741 Walnut Ln,95023,15058303
0,2.0,3.0,Hollister,"['Lot: 6,098 sqft', 'Single Family', 'Built in 1984', 'All time views: 4,415', 'Last sold: Jan 2017 for $390,000', 'Last sale price/sqft: $381']",False,36.854907,,-121.395924,Single Family,1023,390000.0,CA,149 S Chappell Rd,95023,15057500
0,2.0,4.0,Hollister,"['Single Family', 'All time views: 42', 'Last sold: Jan 2017 for $565,000', 'Last sale price/sqft: $269']",False,36.889867,,-121.350169,Single Family,2099,565000.0,CA,958 Jarvis,95023,2095694714
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 7.14 acres', 'Single Family', 'Built in 1999', 'All time views: 4,427', 'Last sold: Jan 2017 for $875,000', 'Last sale price/sqft: $282', 'Fireplace', 'Parking: Garage - Attached, 2 spaces']",False,36.837139,,-121.44647,Single Family,3100,875000.0,CA,2900 Geneil Ct,95023,15055121
0,3.0,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 5.09 acres', 'Single Family', 'Built in 1980', 'All time views: 2,937', 'Cooling: None', 'Last sold: Jan 2017 for $525,000', 'Last sale price/sqft: $283', 'Fireplace', 'Parking: Garage - Attached']",False,36.862238,,-121.45062,Single Family,1856,525000.0,CA,3147 Buena Vista Rd,95023,15053122
0,4.0,5.0,Hollister,"['Baths: 3 full, 1 half', 'Lot: 8,712 sqft', 'Single Family', 'Built in 2001', 'All time views: 2,650', 'Last sold: Jan 2017 for $695,000', 'Last sale price/sqft: $163', 'Flooring: Hardwood, Tile', 'Pool']",False,36.830671,,-121.395541,Single Family,4260,695000.0,CA,371 Regal Dr,95023,52495899
0,3.0,4.0,Hollister,"['Lot: 9,964 sqft', 'Single Family', 'Built in 2002', 'All time views: 745', 'Last sold: Jan 2017 for $95,000', 'Last sale price/sqft: $35', 'Pool', 'RV Parking']",False,36.842291,,-121.370474,Single Family,2700,95000.0,CA,1141 Cypress St,95023,35960142
0,3.0,4.0,Hollister,"['Lot: 6,054 sqft', 'Single Family', 'Built in 1999', 'All time views: 6,800', 'Last sold: Jan 2017 for $500,000', 'Last sale price/sqft: $197', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Concrete, Laminate', 'Lawn', 'Parking: Garage - Attached']",False,36.835886,,-121.386195,Single Family,2535,500000.0,CA,871 Victory Dr,95023,35960054
0,1.0,3.0,Hollister,"['Lot: 8,712 sqft', 'Single Family', 'Built in 1947', 'All time views: 5,730', 'Last sold: Jan 2017 for $225,000', 'Last sale price/sqft: $184']",False,36.839141,,-121.381437,Single Family,1220,225000.0,CA,1160 Sunnyslope Rd,95023,15062188
0,2.0,3.0,Hollister,[],False,36.84243,,-121.411806,Single Family,1730,475000.0,CA,841 Neil Dr,95023,15058628
0,3.0,3.0,Hollister,[],False,36.854451,,-121.386715,Single Family,2478,531000.0,CA,71 Koch Dr,95023,96045309
0,0,0,Hollister,"['Single Family', 'All time views: 170', 'Last sold: Dec 2016 for $532,000']",False,,,,Single Family,0,532000.0,CA,1761 Brentwood Ct,95023,55113092
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 6,882 sqft', 'Single Family', 'Built in 1987', 'All time views: 791', 'Last sold: Dec 2016 for $485,000', 'Last sale price/sqft: $272', 'Attic', 'Cable Ready', 'Ceiling Fan', 'Disability Access', 'Fenced Yard', 'Fireplace', 'Flooring: Carpet, Hardwood, Laminate, Tile', 'Parking: Garage - Attached', 'Patio', 'Porch', 'Security System', 'Sprinkler System', 'View: Mountain']",False,36.832163,,-121.370686,Single Family,1785,485000.0,CA,1950 Calistoga Dr,95023,15061042
0,3.0,2.0,Hollister,[],False,36.811843,,-121.363026,Townhouse,1721,385000.0,CA,120 Donnas Ln,95023,15054203
0,2.0,4.0,Hollister,[],False,36.850118,,-121.38031,Single Family,1590,445000.0,CA,625 El Toro Dr,95023,15057474
0,2.0,3.0,Hollister,[],False,36.843511,,-121.408914,Single Family,1529,395000.0,CA,630 B St,95023,15058378
0,2.0,3.0,Hollister,[],False,36.856407,,-121.413864,Single Family,1430,429000.0,CA,42 Vista Ln,95023,15056007
0,2.0,4.0,Hollister,"['Lot: 6,795 sqft', 'Single Family', 'Built in 1982', 'All time views: 2,723', 'Last sold: Dec 2016 for $475,000', 'Last sale price/sqft: $271']",False,36.834603,,-121.371906,Single Family,1751,475000.0,CA,1651 Sunset Dr,95023,15060692
0,2.0,3.0,Hollister,[],False,36.870309,,-121.420992,Single Family,2090,645000.0,CA,1150 Wright Road,95023,2095886330
0,3.0,4.0,Hollister,"['Single Family', 'All time views: 3', 'Last sold: Dec 2016 for $624,305', 'Last sale price/sqft: $258']",False,36.8536,,-121.3684,Single Family,2422,624305.0,CA,1871 Sage,95023,2095470085
0,1.0,3.0,Hollister,"['Lot: 0.93 acres', 'Single Family', 'Built in 1927', 'All time views: 3,808', 'Last sold: Dec 2016 for $535,000', 'Last sale price/sqft: $357', 'Barbecue', 'Fenced Yard', 'Garden', 'Lawn', 'Parking: Garage - Detached, Off street', 'Sprinkler System']",False,36.857945,,-121.373971,Single Family,1500,535000.0,CA,1514 Santa Ana Rd,95023,15053232
0,3.0,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 7,361 sqft', 'Single Family', 'Built in 1972', 'All time views: 1,620', 'Last sold: Dec 2016 for $520,000', 'Last sale price/sqft: $315']",False,36.832978,,-121.376344,Single Family,1652,520000.0,CA,1450 Mesa Ct,95023,15060409
0,1.0,2.0,Hollister,"['Lot: 6,000 sqft', 'Single Family', 'Built in 1981', 'All time views: 6,099', 'Last sold: Dec 2016 for $360,000', 'Last sale price/sqft: $360']",False,36.856412,,-121.411816,Single Family,1000,360000.0,CA,40 Almond Ct,95023,15057160
0,3.0,4.0,Hollister,[],False,36.813533,,-121.370821,Single Family,2450,718000.0,CA,25 Rays Cir,95023,15054076
0,2.0,3.0,Hollister,"['Lot: 6,882 sqft', 'Single Family', 'Built in 2001', 'All time views: 1,864', 'Cooling: Central', 'Heating: Forced air', 'Last sold: Dec 2016 for $500,000', 'Last sale price/sqft: $278', 'Fenced Yard', 'Garden', 'Lawn', 'Parking: Garage - Attached, 2 spaces', 'Patio', 'Sprinkler System']",False,36.822264,,-121.373916,Single Family,1800,500000.0,CA,2591 Glenview Dr,95023,52495830
0,2.0,2.0,Hollister,[],False,36.852961,,-121.411264,Single Family,1432,415000.0,CA,820 4th St,95023,15057016
0,3.0,2.0,Hollister,"['Baths: 2 full, 1 half', 'Condo', 'Built in 1989', 'All time views: 737', 'Last sold: Dec 2016 for $319,000', 'Last sale price/sqft: $271']",False,36.839222,,-121.412847,Condo,1179,319000.0,CA,801 Nash Rd UNIT E1,95023,15058756
0,2.0,3.0,Hollister,"['Lot: 0.34 acres', 'Single Family', 'Built in 1918', 'All time views: 1,835', 'Last sold: Dec 2016 for $435,000', 'Last sale price/sqft: $272', 'Fenced Yard', 'Fireplace']",False,36.85619,,-121.397056,Single Family,1599,435000.0,CA,241 Santa Ana Rd,95023,15057340
0,4.0,4.0,Hollister,[],False,36.818607,,-121.40078,Single Family,3500,1200000.0,CA,3012 Monte Cristo Ct,95023,52495587
0,2.0,2.0,Hollister,"['Condo', 'Built in 1985', 'All time views: 993', 'Last sold: Dec 2016 for $425,000', 'Last sale price/sqft: $264', 'Vaulted Ceiling']",False,36.814857,,-121.365603,Condo,1608,425000.0,CA,110 Joes Ln,95023,15054255
0,1.0,2.0,Hollister,"['Condo', 'Built in 1988', 'All time views: 3,038', 'HOA Fee: $290/mo', 'Last sold: Dec 2016 for $318,000', 'Last sale price/sqft: $335']",False,36.839959,,-121.412447,Condo,950,318000.0,CA,841 Nash Rd,95023,15058674
0,0,0,Hollister,[],False,36.840636,,-121.393628,Condo,0,312000.0,CA,241 Gibson Dr APT G,95023,15059321
0,0,0,Hollister,"['Lot: 6,665 sqft', 'Single Family', 'All time views: 78', 'Last sold: Dec 2016 for $335,000']",False,36.832815,,-121.378552,Single Family,0,335000.0,CA,1330 Mesa Dr,95023,15060123
0,2.5,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 6,800 sqft', 'Single Family', 'Built in 1998', 'All time views: 2,575', 'Last sold: Dec 2016 for $545,000', 'Last sale price/sqft: $240']",False,36.840467,,-121.36735,Single Family,2270,545000.0,CA,1200 Sequoia Ct,95023,15062930
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Single Family', 'All time views: 23', 'Last sold: Dec 2016 for $463,500', 'Last sale price/sqft: $281']",False,36.8354,,-121.3912,Single Family,1650,463500.0,CA,276 Slate Ave,95023,2095991941
0,2.0,3.0,Hollister,"['Lot: 0.91 acres', 'Single Family', 'Built in 1982', 'All time views: 3,266', 'Last sold: Dec 2016 for $680,000', 'Last sale price/sqft: $436', 'Fenced Yard', 'Garden', 'Lawn', 'Parking: Garage - Attached, Off street', 'Patio', 'RV Parking', 'Sprinkler System', 'Storage']",False,36.830507,,-121.378955,Single Family,1559,680000.0,CA,1350 Hilltop Rd,95023,15053553
0,2.0,3.0,Hollister,[],False,36.843925,,-121.415264,Single Family,1448,425000.0,CA,1171 Christopher Ct,95023,15061907
0,2.0,3.0,Hollister,"['Lot: 6,098 sqft', 'Single Family', 'Built in 1997', 'All time views: 1,971', 'Last sold: Dec 2016 for $460,000', 'Last sale price/sqft: $418']",False,36.839902,,-121.369207,Single Family,1100,460000.0,CA,1260 Alder St,95023,15062795
0,3.0,4.0,Hollister,[],False,36.827618,,-121.374185,Single Family,1862,524000.0,CA,2261 Ventana Ct,95023,52495777
0,2.0,3.0,Hollister,"['Lot: 7,753 sqft', 'Single Family', 'Built in 1988', 'All time views: 817', 'Last sold: Dec 2016 for $507,000', 'Last sale price/sqft: $292', 'Fireplace', 'Parking: Garage - Attached']",False,36.841221,,-121.386127,Single Family,1739,507000.0,CA,1351 Trieste Dr,95023,15059401
0,3.5,3.0,Hollister,"['Baths: 2 full, 2 half', 'Lot: 5 acres', 'Single Family', 'Built in 1990', 'All time views: 2,098', 'Last sold: Dec 2016 for $968,000', 'Last sale price/sqft: $255', 'Barbecue', 'Deck', 'Fenced Yard', 'Gated Entry', 'Hot Tub/Spa', 'Parking: Garage - Attached', 'Pool', 'Porch', 'Sprinkler System']",False,36.917561,,-121.352336,Single Family,3800,968000.0,CA,940 Spring Grove Rd,95023,15052881
0,3.0,4.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 10,018 sqft', 'Single Family', 'Built in 1994', 'All time views: 3,899', 'HOA Fee: $78/mo', 'Cooling: None', 'Heating: Forced air', 'Last sold: Dec 2016 for $521,500', 'Last sale price/sqft: $168', 'Garden', 'Parking: Garage - Attached']",False,36.804015,,-121.35539,Single Family,3100,521500.0,CA,1210 Sonnys Way,95023,15054734
0,2.0,3.0,Hollister,[],False,36.850903,,-121.419995,Single Family,1442,440000.0,CA,610 Summer Dr,95023,15056543
0,2.0,3.0,Hollister,[],False,36.846837,,-121.389429,Single Family,1378,472000.0,CA,831 Capitola Dr,95023,15059851
0,0,0,Hollister,"['Lot: 8,581 sqft', 'Multiple Occupancy', 'All time views: 93', 'Last sold: Dec 2016 for $875,000']",False,36.837269,,-121.374954,Multiple Occupancy,0,875000.0,CA,1530 Diablo Dr APT 3,95023,15060639
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 10,018 sqft', 'Single Family', 'Built in 1977', 'All time views: 5,151', 'HOA Fee: $80/mo', 'Last sold: Dec 2016 for $520,000', 'Last sale price/sqft: $214', 'Garden', 'Parking: Garage - Attached']",False,36.816723,,-121.376931,Single Family,2426,520000.0,CA,751 Donald Dr,95023,15054000
0,2.0,3.0,Hollister,[],False,36.83971,,-121.424163,Mobile / Manufactured,1346,525000.0,CA,928 Riverside Rd,95023,125095603
0,2.0,3.0,Hollister,"['Lot: 4,138 sqft', 'Single Family', 'Built in 1993', 'All time views: 5,420', 'HOA Fee: $275/mo', 'Cooling: None', 'Last sold: Dec 2016 for $432,000', 'Last sale price/sqft: $291', 'Flooring: Carpet, Laminate, Linoleum / Vinyl', 'Parking: Garage - Attached, 2 spaces']",False,36.837264,,-121.37921,Single Family,1483,432000.0,CA,1641 Bella Vista Dr,95023,15060837
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Condo', 'Built in 1981', 'All time views: 2,630', 'Last sold: Dec 2016 for $415,000', 'Last sale price/sqft: $226']",False,36.811039,,-121.36181,Condo,1840,415000.0,CA,480 Ridgemark Dr,95023,15054245
0,2.0,3.0,Hollister,[],False,36.84687,,-121.385832,Single Family,1134,455000.0,CA,821 Paseo Dr,95023,15059628
0,2.0,4.0,Hollister,[],False,36.853077,,-121.43073,Single Family,1260,410000.0,CA,440 Bridgevale Rd,95023,15053292
0,2.0,3.0,Hollister,[],False,36.854901,,-121.420627,Single Family,1200,349500.0,CA,210 Lassen Ct,95023,15056327
0,0,0,Hollister,"['Lot: 9,649 sqft', 'Multiple Occupancy', 'All time views: 92', 'Last sold: Dec 2016 for $410,000']",False,36.853351,,-121.430723,Multiple Occupancy,0,410000.0,CA,410 Bridgevale Rd,95023,15053291
0,2.0,4.0,Hollister,[],False,36.909713,,-121.367048,Single Family,1600,125000.0,CA,6544 Fairview Rd,95023,15052898
0,1.0,3.0,Hollister,"['Lot: 5,999 sqft', 'Single Family', 'Built in 1940', 'All time views: 6,591', 'Cooling: None', 'Heating: Wall', 'Last sold: Dec 2016 for $308,000', 'Last sale price/sqft: $293', 'Cable Ready', 'Ceiling Fan', 'Double Pane/Storm Windows', 'Fenced Yard', 'Flooring: Carpet, Linoleum / Vinyl', 'Garden', 'Lawn', 'Parking: Garage - Detached, Off street, 2 spaces', 'Patio', 'RV Parking', 'Storage']",False,36.847705,,-121.399227,Single Family,1050,308000.0,CA,64 Hazel St,95023,15058815
0,2.0,3.0,Hollister,"['Lot: 6,664 sqft', 'Single Family', 'Built in 1978', 'All time views: 2,517', 'Cooling: Central', 'Last sold: Dec 2016 for $459,000', 'Last sale price/sqft: $354', 'Flooring: Carpet, Linoleum / Vinyl, Tile', 'Parking: Garage - Attached']",False,36.849188,,-121.384046,Single Family,1296,459000.0,CA,610 Memorial Dr,95023,15057386
0,2.0,3.0,Hollister,"['Lot: 6,011 sqft', 'Single Family', 'Built in 1997', 'All time views: 1,617', 'Last sold: Dec 2016 for $455,000', 'Last sale price/sqft: $338']",False,36.852179,,-121.389002,Single Family,1348,455000.0,CA,651 Monte Carlo Dr,95023,15058036
0,2.0,3.0,Hollister,"['Lot: 7,100 sqft', 'Single Family', 'Built in 1984', 'All time views: 814', 'Last sold: Nov 2016 for $455,000', 'Last sale price/sqft: $288']",False,36.833477,,-121.37173,Single Family,1582,455000.0,CA,1660 Sonoma Ct,95023,15060725
0,3.0,4.0,Hollister,[],False,36.854609,,-121.393526,Single Family,1931,495000.0,CA,170 Falconi Way,95023,15057775
0,2.0,3.0,Hollister,[],False,36.844166,,-121.374661,Single Family,1700,240418.0,CA,1510 El Camino De Vida,95023,15062349
0,0,0,Hollister,"['Lot: 7,196 sqft', 'Single Family', 'All time views: 234', 'Last sold: Nov 2016 for $640,000']",False,36.831287,,-121.396837,Single Family,0,640000.0,CA,2040 Nora Dr,95023,55468144
0,3.0,5.0,Hollister,"['Lot: 5,992 sqft', 'Single Family', 'Built in 1998', 'All time views: 4,362', 'Cooling: None', 'Heating: Forced air', 'Last sold: Nov 2016 for $560,000', 'Last sale price/sqft: $221', 'Fireplace', 'Parking: Garage - Attached', 'View: Mountain']",False,36.855425,,-121.388892,Single Family,2530,560000.0,CA,691 La Baig Dr,95023,15058092
0,2.0,3.0,Hollister,"['Single Family', 'All time views: 7', 'Last sold: Nov 2016 for $535,990', 'Last sale price/sqft: $284']",False,36.8536,,-121.3684,Single Family,1890,535990.0,CA,1638 Lily,95023,2095989361
0,3.0,3.0,Hollister,"['Baths: 2 full, 1 half', 'Lot: 5,749 sqft', 'Single Family', 'Built in 1991', 'All time views: 3,400', 'Last sold: Nov 2016 for $430,000', 'Last sale price/sqft: $260']",False,36.85587,,-121.414845,Single Family,1656,430000.0,CA,90 Karen Ct,95023,15056049
0,2.0,3.0,Hollister,"['Lot: 6,534 sqft', 'Single Family', 'Built in 1978', '30 days on Zillow', 'Views since listing: 1,598', 'All time views: 1,700', '13 shoppers saved this home', 'Last sold: Nov 2016 for $375,000', 'Price/sqft: $314', 'MLS #: ML81636601']",True,36.839407,489900.0,-121.380617,Single Family,1560,,CA,1221 Greenwood Cir,95023,15062186
0,0,0,Hollister,"['Lot: 1 acre', 'Single Family', 'All time views: 285', 'Last sold: Nov 2016 for $790,000']",False,36.86053,,-121.378985,Single Family,0,790000.0,CA,240 Kane Dr,95023,15053384
0,3.0,4.0,Hollister,"['Lot: 5,009 sqft', 'Single Family', 'Built in 2014', 'All time views: 941', 'Last sold: Nov 2016 for $525,000', 'Last sale price/sqft: $283']",False,36.828025,,-121.370357,Single Family,1853,525000.0,CA,2207 Calistoga Dr,95023,122063589
0,2.0,4.0,Hollister,"['Lot: 6,098 sqft', 'Single Family', 'Built in 1999', 'All time views: 1,481', 'Last sold: Nov 2016 for $455,000', 'Last sale price/sqft: $338']",False,36.847605,,-121.418171,Single Family,1347,455000.0,CA,1170 Jacqueline Dr,95023,35960118
0,2.0,3.0,Hollister,"['Lot: 7,344 sqft', 'Single Family', 'Built in 1962', 'All time views: 3,151', 'Cooling: None', 'Last sold: Nov 2016 for $440,000', 'Last sale price/sqft: $304', 'Garden', 'Parking: Garage - Attached']",False,36.833584,,-121.378422,Single Family,1445,440000.0,CA,1340 Westward Dr,95023,15060257
0,2.0,3.0,Hollister,[],False,36.819223,,-121.373104,Single Family,1160,445000.0,CA,924 Valley Oak Dr,95023,15055007
0,2.0,3.0,Hollister,[],False,36.832101,,-121.380836,Single Family,1294,415000.0,CA,1970 Scenic Cir,95023,15060177
